year,i_iso3,j_iso3,trade
2008,FJI,SGP,76450654.91310543
2008,FJI,SLB,6921346.181841191
2008,FJI,THA,276080.2532976366
2008,FJI,TKL,693.7743895276451
2008,FJI,TLS,184245.38326487542
2008,FJI,TON,15614049.279177519
2008,FJI,TUV,10420073.22120448
2008,FJI,USA,219111118.59989887
2008,FJI,VNM,2689693.7463863604
2008,FJI,VUT,53102944.27454688
2008,FJI,WLF,5374264.457309037
2008,FJI,WSM,29764804.870643616
2008,FSM,AFR,23745.744580624858
2008,FSM,AUS,11395.185569062829
2008,FSM,BGD,1354.116347354371
2008,FSM,CHN,18717.357194485237
2008,FSM,EUR,315228.0934058714
2008,FSM,FJI,7439.727336259466
2008,FSM,GUM,4811932.03418638
2008,FSM,HKG,51536.00879299859
2008,FSM,IDN,10841.295236613136
2008,FSM,IND,6478.834130419605
2008,FSM,JPN,3324442.073086866
2008,FSM,KHM,55880.117448978875
2008,FSM,KOR,261029.2331047356
2008,FSM,MHL,186475.00475348742
2008,FSM,MNP,277747.3163277667
2008,FSM,MYS,193751.01775060187
2008,FSM,NCL,776.0189893092961
2008,FSM,PAK,68.3827651709318
2008,FSM,PHL,209469.17346879336
2008,FSM,PLW,6490.94147396516
2008,FSM,ROA,196899.60617521626
2008,FSM,SCA,466614.9151219148
2008,FSM,THA,32948505.61229802
2008,FSM,USA,3068317.2120796903
2008,GUM,AFR,8133695.516604586
2008,GUM,AUS,71885.39466492826
2008,GUM,CAN,187274.57617019326
2008,GUM,EUR,1000981.2852699999
2008,GUM,FSM,52613825.45381508
2008,GUM,HKG,6926790.768486048
2008,GUM,IDN,65306.1662411578
2008,GUM,IND,444819.6337878967
2008,GUM,JPN,11326674.532640755
2008,GUM,KOR,1414870.2129550534
2008,GUM,MYS,49989.27393908696
2008,GUM,NCL,7306.272261492909
2008,GUM,NZL,2352.7711527831852
2008,GUM,PAK,4968.418306298554
2008,GUM,PHL,37105480.2071946
2008,GUM,PLW,39517619.860616334
2008,GUM,PYF,1732.7886417559348
2008,GUM,ROA,2702099.6163043045
2008,GUM,SCA,78963.28808336402
2008,GUM,SGP,6041354.2197704045
2008,GUM,THA,690243.6079655237
2008,GUM,WSM,10243.219985948876
2008,HKG,AFG,2132855.4768843297
2008,HKG,AFR,907452385.6594105
2008,HKG,ASM,4428821.458699561
2008,HKG,AUS,4961372394.916195
2008,HKG,BGD,551212245.7681134
2008,HKG,BRN,25020250.23727245
2008,HKG,BTN,2776288.2443767022
2008,HKG,CAN,2550562157.1090455
2008,HKG,CHN,70459438200.2418
2008,HKG,EUR,45070368313.07964
2008,HKG,FJI,50748046.97986361
2008,HKG,FSM,4703493.345592546
2008,HKG,GUM,46226929.294227734
2008,HKG,IDN,2152439745.7010946
2008,HKG,IND,9485536223.758177
2008,HKG,IRN,22169965.615269497
2008,HKG,JPN,8035156607.382547
2008,HKG,KHM,991190066.8417363
2008,HKG,KIR,361948.24814475654
2008,HKG,KOR,1774829424.7966537
2008,HKG,LAO,19581735.514656685
2008,HKG,LKA,814701002.4260343
2008,HKG,MAC,315152397.3714657
2008,HKG,MDV,18633601.88151917
2008,HKG,MHL,373148.56729575037
2008,HKG,MMR,54738712.45274252
2008,HKG,MNG,19322637.500012875
2008,HKG,MNP,12766969.758869208
2008,HKG,MYS,5354491532.884869
2008,HKG,NCL,13161628.927600138
2008,HKG,NPL,33436498.23937083
2008,HKG,NZL,317663521.000345
2008,HKG,PAK,138149545.56680438
2008,HKG,PHL,1867467701.3830695
2008,HKG,PLW,1114311.3421070352
2008,HKG,PNG,6317517.932796272
2008,HKG,PRK,5193495.352778858
2008,HKG,PYF,10490007.530893805
2008,HKG,ROA,13312868071.009506
2008,HKG,SCA,1003686422.5000234
2008,HKG,SGP,8086757583.737543
2008,HKG,SLB,2483810.361394985
2008,HKG,THA,462874232.3714833
2008,HKG,TKL,19982.898365790956
2008,HKG,TON,2385097.8552481704
2008,HKG,TUV,690435.7643235801
2008,HKG,USA,47458574875.14704
2008,HKG,VNM,2465219209.079542
2008,HKG,VUT,5532144.007442777
2008,HKG,WSM,1849486.9469124202
2008,IDN,AFG,8987959.306491088
2008,IDN,AFR,4127062585.0140605
2008,IDN,ASM,1342309.5349603677
2008,IDN,AUS,792437857.5036616
2008,IDN,BGD,1160197341.1373348
2008,IDN,BRN,113367367.32382944
2008,IDN,BTN,4706781.476399491
2008,IDN,CAN,838247543.876972
2008,IDN,CHN,16250978389.013615
2008,IDN,COK,99690.1812211941
2008,IDN,EUR,31538068911.419827
2008,IDN,FJI,13204356.925993439
2008,IDN,FSM,78057.0813824553
2008,IDN,GUM,2028516.0675815316
2008,IDN,HKG,3602955003.5147295
2008,IDN,IND,6047710932.016929
2008,IDN,IRN,755628155.446218
2008,IDN,JPN,14367067800.949333
2008,IDN,KHM,54427637.0225101
2008,IDN,KIR,764410.3559701836
2008,IDN,KOR,10793060124.796297
2008,IDN,LAO,4243639.719034095
2008,IDN,LKA,248696047.25024492
2008,IDN,MAC,17865041.606224507
2008,IDN,MDV,5919262.142894741
2008,IDN,MHL,179011.56713866297
2008,IDN,MMR,470131457.5239675
2008,IDN,MNG,1421572.1209683977
2008,IDN,MNP,190145.38888812586
2008,IDN,MYS,8160111100.454161
2008,IDN,NCL,41260809.7335097
2008,IDN,NPL,20719237.01509247
2008,IDN,NRU,5382.042405609786
2008,IDN,NZL,940856858.9301181
2008,IDN,PAK,1920994530.7120125
2008,IDN,PHL,1509187475.2371047
2008,IDN,PLW,157940.17147441933
2008,IDN,PNG,36430724.9097132
2008,IDN,PRK,4094174.832780884
2008,IDN,PYF,7045819.6038954705
2008,IDN,ROA,9069801773.955873
2008,IDN,SCA,2510125418.5606875
2008,IDN,SGP,17191767995.529667
2008,IDN,SLB,5702459.147737471
2008,IDN,THA,6026874229.143349
2008,IDN,TKL,21609.290821451275
2008,IDN,TLS,41988169.53022078
2008,IDN,TON,876489.8864042936
2008,IDN,TUV,314795.08889780997
2008,IDN,USA,22714578209.986267
2008,IDN,VNM,3047490304.307141
2008,IDN,VUT,3661389.340580214
2008,IDN,WLF,95225.44659700245
2008,IDN,WSM,8800658.12330119
2008,IND,AFG,420288436.6828673
2008,IND,AFR,6529548651.148972
2008,IND,ASM,289688.2592920661
2008,IND,AUS,2720696116.937173
2008,IND,BGD,1295905813.2574997
2008,IND,BRN,29466612.904397562
2008,IND,BTN,385975734.1028926
2008,IND,CAN,1654040956.8535087
2008,IND,CHN,3535015180.0486393
2008,IND,COK,63672.273338363135
2008,IND,EUR,5434663823.88858
2008,IND,FJI,70231126.85464579
2008,IND,FSM,77402.40577409812
2008,IND,GUM,892450.8967350213
2008,IND,HKG,10487690676.514988
2008,IND,IDN,718173514.2815294
2008,IND,IRN,706959608.1308689
2008,IND,JPN,3414456093.486453
2008,IND,KHM,7710455.002482511
2008,IND,KIR,335306.88245514
2008,IND,KOR,5161429768.055629
2008,IND,LAO,677637.3752638814
2008,IND,LKA,762652946.4125538
2008,IND,MAC,7254499.58344521
2008,IND,MDV,133712779.13492754
2008,IND,MHL,1146.830151711777
2008,IND,MMR,99474180.87149313
2008,IND,MNG,28257363.9851403
2008,IND,MNP,610734.1793448176
2008,IND,MYS,3607913147.059992
2008,IND,NCL,1358463.6111869393
2008,IND,NIU,6462.269124242664
2008,IND,NPL,2341195209.6727514
2008,IND,NRU,55342.20077734068
2008,IND,NZL,136989753.15525377
2008,IND,PAK,2758238115.382387
2008,IND,PHL,194492962.41721082
2008,IND,PLW,410254.5151970503
2008,IND,PNG,18701133.45955903
2008,IND,PRK,1869983193.668623
2008,IND,PYF,5399972.262779648
2008,IND,ROA,42706872432.55763
2008,IND,SCA,6019526227.763915
2008,IND,SGP,5695243088.200062
2008,IND,SLB,35502740.3761781
2008,IND,THA,1862122742.8836246
2008,IND,TKL,40741.907041055754
2008,IND,TLS,249081.18009247142
2008,IND,TON,470236.09943164955
2008,IND,TUV,2561992.306824805
2008,IND,USA,45673305395.905304
2008,IND,VNM,250560315.1675048
2008,IND,VUT,294468.702500965
2008,IND,WLF,40796.94396692193
2008,IND,WSM,1156845.369350004
2008,IRN,AFG,52954204.51398681
2008,IRN,AFR,7838266563.970047
2008,IRN,AUS,44999362.19329268
2008,IRN,BGD,115026697.21320741
2008,IRN,BRN,73666.42825994706
2008,IRN,BTN,733569.4722033836
2008,IRN,CAN,14180074.308374148
2008,IRN,CHN,29090034147.2235
2008,IRN,EUR,38528368528.24411
2008,IRN,FJI,1084235.3213222038
2008,IRN,HKG,87047664.37894724
2008,IRN,IDN,62809324.29148218
2008,IRN,IND,3318795413.6722164
2008,IRN,JPN,27975994815.581627
2008,IRN,KHM,141229.83222111894
2008,IRN,KOR,5297745005.358198
2008,IRN,LKA,2142132418.836207
2008,IRN,MAC,19674.833314501215
2008,IRN,MDV,470.9500262431801
2008,IRN,MYS,1374378684.498988
2008,IRN,NCL,198998.59165408614
2008,IRN,NZL,178707947.6674699
2008,IRN,PAK,619457804.6740193
2008,IRN,PHL,518255067.1337882
2008,IRN,PYF,62460.89768657345
2008,IRN,ROA,7224961031.055145
2008,IRN,SCA,75668280.27385312
2008,IRN,SGP,957828753.1853685
2008,IRN,THA,396197742.1000426
2008,IRN,USA,191906449.91238216
2008,IRN,VNM,143405099.23383617
2008,IRN,WSM,51.82153616566211
2008,JPN,AFG,38415590.96813995
2008,JPN,AFR,21269290309.83125
2008,JPN,ASM,10831685.44520724
2008,JPN,AUS,19639933538.290543
2008,JPN,BGD,1833362627.0489147
2008,JPN,BRN,299245244.6702628
2008,JPN,BTN,26397634.139871713
2008,JPN,CAN,12245021822.049576
2008,JPN,CHN,69024291661.26273
2008,JPN,COK,2272846.4746622974
2008,JPN,EUR,208110494674.4457
2008,JPN,FJI,64836031.72024968
2008,JPN,FSM,23875231.844135113
2008,JPN,GUM,226625553.50896758
2008,JPN,HKG,73550414844.8646
2008,JPN,IDN,17551588091.18151
2008,JPN,IND,8431771275.606272
2008,JPN,IRN,2122201082.2616787
2008,JPN,KHM,74379286.84527677
2008,JPN,KIR,6793441.835210669
2008,JPN,KOR,94272839433.41034
2008,JPN,LAO,64382842.093613
2008,JPN,LKA,729378164.5483873
2008,JPN,MAC,238488624.73038614
2008,JPN,MDV,20629951.07638387
2008,JPN,MHL,319728329.2549728
2008,JPN,MMR,302901295.6125506
2008,JPN,MNG,387811129.6557399
2008,JPN,MNP,1371189.4338370375
2008,JPN,MYS,9579189838.837133
2008,JPN,NCL,50418531.803082086
2008,JPN,NIU,28127.61612447952
2008,JPN,NPL,24487340.493578855
2008,JPN,NRU,2447198.770238527
2008,JPN,NZL,4842392552.293779
2008,JPN,PAK,2086162265.0602758
2008,JPN,PHL,2599297334.0239162
2008,JPN,PLW,9078705.57385722
2008,JPN,PNG,71529488.94237386
2008,JPN,PRK,8863743.729740966
2008,JPN,PYF,64758060.67979865
2008,JPN,ROA,88703544034.18886
2008,JPN,SCA,57414635064.75918
2008,JPN,SGP,28280011950.825054
2008,JPN,SLB,11487852.337741684
2008,JPN,THA,56250320470.71571
2008,JPN,TKL,16363.29941135645
2008,JPN,TLS,6759142.899324243
2008,JPN,TON,4622248.49423525
2008,JPN,TUV,35838802.29016946
2008,JPN,USA,134496320093.26582
2008,JPN,VNM,8409752189.885817
2008,JPN,VUT,29604454.950036768
2008,JPN,WSM,14482144.377889115
2008,KHM,AFG,1543449.8934524977
2008,KHM,AFR,12938214.45674367
2008,KHM,AUS,20630456.61072745
2008,KHM,BGD,759530.444728067
2008,KHM,BRN,8199.11803444326
2008,KHM,BTN,5240.545231053606
2008,KHM,CAN,54933321.53569856
2008,KHM,CHN,32846517.54340784
2008,KHM,EUR,267394390.39733112
2008,KHM,FJI,6196.968134149351
2008,KHM,HKG,757186350.2756841
2008,KHM,IDN,3950349.3950991835
2008,KHM,IND,3315986.8640693976
2008,KHM,IRN,404167.3388729084
2008,KHM,JPN,111129115.57847008
2008,KHM,KOR,12043693.284747735
2008,KHM,LAO,854702.5728933102
2008,KHM,LKA,141499.51610405656
2008,KHM,MAC,50737.92839849442
2008,KHM,MHL,631.5680198728572
2008,KHM,MMR,2536038.221191136
2008,KHM,MNG,2397.9925365024246
2008,KHM,MYS,17103820.595562525
2008,KHM,NCL,31898.656185279437
2008,KHM,NPL,3734.731455338141
2008,KHM,NRU,1234.6860243201245
2008,KHM,NZL,1828038.9390784435
2008,KHM,PAK,13603.556728037074
2008,KHM,PHL,1034966.998657779
2008,KHM,PNG,45105.47680127164
2008,KHM,PRK,234123.96084080928
2008,KHM,PYF,60583.91060801334
2008,KHM,ROA,8149850.311471861
2008,KHM,SCA,66646077.5789583
2008,KHM,SGP,72559465.11137745
2008,KHM,THA,69861644.18592855
2008,KHM,USA,507885735.6513617
2008,KHM,VNM,79224522.5641395
2008,KHM,WSM,172.97772224023936
2008,KIR,AFR,46433.39679698157
2008,KIR,AUS,1889135.6775804674
2008,KIR,BGD,69.2063833294902
2008,KIR,CAN,10494.234037653263
2008,KIR,CHN,19430.130366027588
2008,KIR,EUR,171987.28544639773
2008,KIR,FJI,51490.96413604927
2008,KIR,HKG,968242.2020391078
2008,KIR,IDN,521.4607958234847
2008,KIR,IND,118412.75185474864
2008,KIR,JPN,1136428.008072814
2008,KIR,KOR,361041.43709605816
2008,KIR,MHL,822.0513364844956
2008,KIR,MYS,16208.366325484123
2008,KIR,NCL,2710.899762646295
2008,KIR,NZL,50179.957011485094
2008,KIR,PAK,2.2461967151612043
2008,KIR,PHL,407410.8720583644
2008,KIR,ROA,1892336.9677481465
2008,KIR,SCA,1707843.8891798835
2008,KIR,SGP,9976.540554187166
2008,KIR,THA,7284007.634347374
2008,KIR,TUV,89381.86690637222
2008,KIR,USA,1361858.6591383656
2008,KOR,AFG,76348054.97654535
2008,KOR,AFR,14111395634.067057
2008,KOR,ASM,18158840.822682656
2008,KOR,AUS,3009291868.9372253
2008,KOR,BGD,337266806.2919593
2008,KOR,BRN,21633868.766430758
2008,KOR,BTN,4509375.048609377
2008,KOR,CAN,7412279747.005768
2008,KOR,CHN,44112403481.60529
2008,KOR,COK,145995.7713636774
2008,KOR,EUR,79628171341.62834
2008,KOR,FJI,44077473.25747107
2008,KOR,FSM,12523220.998455241
2008,KOR,GUM,27096172.329541445
2008,KOR,HKG,16508042969.091196
2008,KOR,IDN,6188571831.8089485
2008,KOR,IND,2409249965.150305
2008,KOR,IRN,7621119129.41127
2008,KOR,JPN,41065988308.254425
2008,KOR,KHM,56722283.09301141
2008,KOR,KIR,60013.15378743224
2008,KOR,LAO,99160868.62407681
2008,KOR,LKA,600256871.9370327
2008,KOR,MAC,46804837.693289675
2008,KOR,MDV,2374808.406284426
2008,KOR,MHL,5999289720.042559
2008,KOR,MMR,178905107.20091328
2008,KOR,MNG,212726056.77116874
2008,KOR,MNP,2790620.8620006563
2008,KOR,MYS,5153068361.271964
2008,KOR,NCL,87864979.62738469
2008,KOR,NPL,9809219.40422158
2008,KOR,NRU,47233543.63169698
2008,KOR,NZL,1001950101.8420929
2008,KOR,PAK,1069534905.7687924
2008,KOR,PHL,5654886458.064559
2008,KOR,PLW,1208475.1717924383
2008,KOR,PNG,37715736.147212125
2008,KOR,PYF,37915256.915679075
2008,KOR,ROA,51808482594.9196
2008,KOR,SCA,7427650849.354588
2008,KOR,SGP,6961991885.958256
2008,KOR,SLB,2444086.1242302954
2008,KOR,THA,6131026569.672633
2008,KOR,TKL,21359.414101148956
2008,KOR,TLS,3608880.167959163
2008,KOR,TON,99635.98835913427
2008,KOR,TUV,382504.91253720724
2008,KOR,USA,88484244909.60889
2008,KOR,VNM,9452326967.875431
2008,KOR,VUT,11132138.7366959
2008,KOR,WLF,8435.029018914793
2008,KOR,WSM,3427324.9649329633
2008,LAO,AFR,2424580.4594848603
2008,LAO,AUS,906631.1060041181
2008,LAO,BRN,15321.11927023381
2008,LAO,BTN,10704.995483700512
2008,LAO,CAN,1531882.9356992096
2008,LAO,CHN,109842635.32262051
2008,LAO,EUR,230446034.95450526
2008,LAO,FJI,450.5851338661276
2008,LAO,HKG,3370495.710284334
2008,LAO,IDN,50640.639831194654
2008,LAO,IND,666870.409673272
2008,LAO,JPN,7250461.2944337875
2008,LAO,KHM,58227.696700228655
2008,LAO,KOR,73226097.02732053
2008,LAO,LKA,7418.783545345068
2008,LAO,MDV,82052.94967667238
2008,LAO,MYS,1933517.9992066289
2008,LAO,NCL,52200.48694794514
2008,LAO,NZL,46266.26086080773
2008,LAO,PAK,304246.7889925628
2008,LAO,PHL,3254.716463620588
2008,LAO,PLW,1005178.8383299673
2008,LAO,PYF,2789.4766511492435
2008,LAO,ROA,38313364.89221209
2008,LAO,SCA,293887.94559755584
2008,LAO,SGP,299335.8231894192
2008,LAO,THA,1069333531.7113986
2008,LAO,USA,12437394.907846373
2008,LAO,VNM,283053239.51893556
2008,LKA,AFG,656867.2071512544
2008,LKA,AFR,145863878.00517344
2008,LKA,ASM,2764.3808196306227
2008,LKA,AUS,52479845.84870449
2008,LKA,BGD,27210681.811065566
2008,LKA,BRN,214455.5935093249
2008,LKA,BTN,249965.0268724499
2008,LKA,CAN,82494843.3579602
2008,LKA,CHN,39711369.51203429
2008,LKA,EUR,6258474119.934724
2008,LKA,FJI,3598730.629247301
2008,LKA,FSM,11293.13942993246
2008,LKA,GUM,345959.2181066235
2008,LKA,HKG,74552895.051292
2008,LKA,IDN,57254826.93185152
2008,LKA,IND,845048377.8328639
2008,LKA,IRN,142905475.31329715
2008,LKA,JPN,287012194.84389615
2008,LKA,KHM,2857759.603910745
2008,LKA,KIR,45195.23115508258
2008,LKA,KOR,72395124.09048837
2008,LKA,MAC,409166.5300629814
2008,LKA,MDV,50864132.03120315
2008,LKA,MHL,13003.223041575215
2008,LKA,MMR,121137.6548984414
2008,LKA,MNG,1941748.0628990973
2008,LKA,MYS,33700333.667039946
2008,LKA,NCL,507165.42023112345
2008,LKA,NPL,68334.57316737324
2008,LKA,NRU,2819.884567674948
2008,LKA,NZL,32501533.837509345
2008,LKA,PAK,46374028.130313516
2008,LKA,PHL,6004070.345896394
2008,LKA,PLW,5203.606801629113
2008,LKA,PNG,1531484.8976292694
2008,LKA,PRK,48887.07135206973
2008,LKA,PYF,975903.2477996638
2008,LKA,ROA,1192462043.5244775
2008,LKA,SCA,278784185.0486252
2008,LKA,SGP,130234402.16436394
2008,LKA,THA,61310454.73632906
2008,LKA,TKL,163.2769773248583
2008,LKA,TLS,692.6463664516805
2008,LKA,USA,340700759.6535945
2008,LKA,VNM,33894224.06890258
2008,LKA,WSM,10505.662239261763
2008,MAC,AFR,3095911.242822457
2008,MAC,AUS,14083437.366270162
2008,MAC,BGD,1538971.8796748347
2008,MAC,BRN,413.7824704390951
2008,MAC,CAN,8961533.598829275
2008,MAC,CHN,329673849.7427242
2008,MAC,EUR,91047552.30059138
2008,MAC,FJI,10276.721986547112
2008,MAC,GUM,2925.082689036615
2008,MAC,HKG,724944619.6274319
2008,MAC,IDN,3755027.617221345
2008,MAC,IND,256451.43533285713
2008,MAC,JPN,17306004.406006686
2008,MAC,KHM,3802244.3895650855
2008,MAC,KOR,1348790.2553764866
2008,MAC,LAO,7464.58186976891
2008,MAC,LKA,1022281.6078539698
2008,MAC,MDV,3582.0060300334826
2008,MAC,MMR,1735.8470270425082
2008,MAC,MYS,5631357.186409095
2008,MAC,NCL,74831.91888304963
2008,MAC,NZL,1551280.163138517
2008,MAC,PAK,11654.883136354387
2008,MAC,PHL,6364106.211097208
2008,MAC,PLW,333.6000259872526
2008,MAC,PYF,32381.419009936137
2008,MAC,ROA,29814423.23535922
2008,MAC,SCA,35605993.24764124
2008,MAC,SGP,2067745.346257506
2008,MAC,THA,5679583.341347196
2008,MAC,USA,1060819694.171368
2008,MAC,VNM,24756729.78043829
2008,MDV,AFR,1322546.1618231563
2008,MDV,AUS,22498.13492023051
2008,MDV,BGD,238.04279454909263
2008,MDV,CAN,135581.88348067203
2008,MDV,CHN,81552.15766934433
2008,MDV,EUR,57648209.56105338
2008,MDV,FJI,42.809655463323
2008,MDV,HKG,1843975.1286084363
2008,MDV,IDN,1001501.9870636801
2008,MDV,IND,3409999.9770781947
2008,MDV,IRN,2205402.9846400837
2008,MDV,JPN,569125.3381573558
2008,MDV,KOR,103784.44203555258
2008,MDV,LKA,22720314.686179183
2008,MDV,MYS,272144.07900288247
2008,MDV,NCL,1790.8024841729084
2008,MDV,NZL,2101.6192137745675
2008,MDV,PAK,162.72861736794002
2008,MDV,PHL,52321.869343973696
2008,MDV,ROA,2034413.4409199427
2008,MDV,SCA,28578.382340137938
2008,MDV,SGP,1761993.4885300307
2008,MDV,THA,31351523.85214076
2008,MDV,USA,1025415.2507170911
2008,MDV,VNM,721140.4492813505
2008,MHL,AFR,149948.4283257224
2008,MHL,AUS,773420.1097299547
2008,MHL,BGD,69013.2343490906
2008,MHL,CHN,391.79548028856516
2008,MHL,EUR,344329260.3382232
2008,MHL,FSM,68453.57573927654
2008,MHL,HKG,223307.206691885
2008,MHL,IDN,2785539.591571301
2008,MHL,IND,243842.09138196055
2008,MHL,JPN,12327342.72660647
2008,MHL,KHM,8415.485926853493
2008,MHL,KIR,3474.392956434935
2008,MHL,KOR,7225.798847246217
2008,MHL,LKA,13817.82261095387
2008,MHL,MYS,393965.0084001575
2008,MHL,NCL,6931.4298642396925
2008,MHL,NZL,5829.584366098233
2008,MHL,PAK,298.5344287430869
2008,MHL,PHL,3045339.7325643227
2008,MHL,PLW,882.3747242339887
2008,MHL,ROA,6482569.691649919
2008,MHL,SCA,2713995.4556934373
2008,MHL,SGP,33874.34028488798
2008,MHL,THA,25636215.055620104
2008,MHL,USA,19318194.153642368
2008,MHL,VNM,77360470.04624234
2008,MMR,AFR,62470576.00761916
2008,MMR,AUS,21180450.620620884
2008,MMR,BGD,273285024.40891755
2008,MMR,BRN,3127563.032888526
2008,MMR,CAN,800367.2538958491
2008,MMR,CHN,1089172083.6087184
2008,MMR,EUR,394989058.6038321
2008,MMR,FJI,143988.0544098381
2008,MMR,HKG,22525822.165315688
2008,MMR,IDN,9469857.931351963
2008,MMR,IND,1189699891.505922
2008,MMR,JPN,244817570.74269634
2008,MMR,KHM,2056.875172039121
2008,MMR,KOR,102529756.41061169
2008,MMR,LKA,4121829.5868235915
2008,MMR,MAC,160008.63644652977
2008,MMR,MDV,6782.183797750622
2008,MMR,MYS,312508613.0462127
2008,MMR,NCL,8339.801557221916
2008,MMR,NZL,471572.16377043
2008,MMR,PAK,89413857.31652401
2008,MMR,PHL,4182366.4851179915
2008,MMR,ROA,206217658.95274842
2008,MMR,SCA,7904758.081573933
2008,MMR,SGP,50375526.46340288
2008,MMR,THA,1050006465.385973
2008,MMR,VNM,38961377.00876016
2008,MNG,AFR,473466.55666392134
2008,MNG,AUS,249424.9675262128
2008,MNG,BGD,123998.07928518306
2008,MNG,CAN,2063808.5133618051
2008,MNG,CHN,857909182.6382289
2008,MNG,EUR,73090223.5798614
2008,MNG,FJI,423.7686650113203
2008,MNG,HKG,1030531.870871232
2008,MNG,IDN,451204.2281389632
2008,MNG,IND,38316663.18645494
2008,MNG,JPN,65813467.051063396
2008,MNG,KHM,6865.042034518439
2008,MNG,KOR,24743825.44376889
2008,MNG,LKA,31051.299190481383
2008,MNG,MYS,314421.7377916402
2008,MNG,NCL,618.1629766853993
2008,MNG,NZL,110906.89763829514
2008,MNG,PHL,924.4985590091441
2008,MNG,PLW,1078.2968666637316
2008,MNG,PYF,14108.69763949886
2008,MNG,ROA,9540782.304917386
2008,MNG,SCA,1482970.700848703
2008,MNG,SGP,738352.4208261129
2008,MNG,THA,1212646.8412865682
2008,MNG,USA,31240772.87158246
2008,MNP,AFR,306408.03464511805
2008,MNP,AUS,145280.27970680338
2008,MNP,EUR,3622671.003647414
2008,MNP,FSM,1119895.0412511914
2008,MNP,HKG,673455.4262076044
2008,MNP,IDN,30603.706373810768
2008,MNP,IND,242393.19426907774
2008,MNP,JPN,1447139.7831441937
2008,MNP,KOR,268945.5912604637
2008,MNP,MYS,427.8698818311095
2008,MNP,NZL,29206.67562692007
2008,MNP,PAK,10602.935445131689
2008,MNP,PLW,518558.28154785244
2008,MNP,ROA,1448053.77704113
2008,MNP,SCA,500819.65929415496
2008,MNP,SGP,1207912.8255827266
2008,MNP,THA,7769.412505769171
2008,MYS,AFG,40560390.77543318
2008,MYS,AFR,6210592155.498602
2008,MYS,ASM,29600461.260457456
2008,MYS,AUS,13701761925.263634
2008,MYS,BGD,1247228838.1819835
2008,MYS,BRN,552256258.3898302
2008,MYS,BTN,4130168.62571612
2008,MYS,CAN,190684377.37072086
2008,MYS,CHN,17386383323.510956
2008,MYS,COK,261789.61402589158
2008,MYS,EUR,31675703023.204308
2008,MYS,FJI,20049155.405117452
2008,MYS,FSM,358987.01891684893
2008,MYS,GUM,6571661.661213016
2008,MYS,HKG,12609965516.976608
2008,MYS,IDN,2774799085.0587444
2008,MYS,IND,8521173264.136604
2008,MYS,IRN,589118335.1823612
2008,MYS,JPN,14623728972.922783
2008,MYS,KHM,47284864.64392561
2008,MYS,KIR,291396.21308101085
2008,MYS,KOR,16148708194.916023
2008,MYS,LAO,6040867.249315112
2008,MYS,LKA,731968988.8762674
2008,MYS,MAC,34522313.53955038
2008,MYS,MDV,125952975.5553192
2008,MYS,MHL,73620.91435683903
2008,MYS,MMR,335046541.93557924
2008,MYS,MNG,5414421.273431704
2008,MYS,MNP,715457.7468045377
2008,MYS,NCL,36948431.75532902
2008,MYS,NIU,213894.75312433447
2008,MYS,NPL,6882444.680364246
2008,MYS,NRU,185250.15142752847
2008,MYS,NZL,1586729598.9366398
2008,MYS,PAK,2118336869.4820654
2008,MYS,PHL,511042815.1847043
2008,MYS,PLW,493221.33132823906
2008,MYS,PNG,72723668.36853318
2008,MYS,PRK,12405499.375447206
2008,MYS,PYF,10389539.521053184
2008,MYS,ROA,22076935817.333447
2008,MYS,SCA,2723227792.7101245
2008,MYS,SGP,53417780246.5169
2008,MYS,SLB,20165677.533608258
2008,MYS,THA,17717441280.439087
2008,MYS,TKL,458994.80704941286
2008,MYS,TLS,3311393.840401273
2008,MYS,TON,457785.09326026123
2008,MYS,TUV,484748.29131585435
2008,MYS,USA,48528769257.42536
2008,MYS,VNM,2731228275.1420345
2008,MYS,VUT,1380430.743701441
2008,MYS,WLF,48589.12640522383
2008,MYS,WSM,2829336.7603463656
2008,NCL,AFR,20349263.889643442
2008,NCL,ASM,410283.79092657135
2008,NCL,AUS,12263529.062685102
2008,NCL,BGD,297880.70916555915
2008,NCL,CAN,392203.4867686904
2008,NCL,CHN,67187338.40392862
2008,NCL,EUR,570424749.5168452
2008,NCL,FJI,96235.34742009258
2008,NCL,FSM,107.41617773314937
2008,NCL,HKG,1109080.96831143
2008,NCL,IDN,56153.7710773334
2008,NCL,IND,15225617.724396769
2008,NCL,JPN,55385856.89214447
2008,NCL,KHM,16368.393010804059
2008,NCL,KIR,1770.8856312004846
2008,NCL,KOR,42382282.320374504
2008,NCL,LKA,125166.79647578685
2008,NCL,MHL,8467.38845038805
2008,NCL,MNG,79837.09946247637
2008,NCL,MYS,24202.580034763225
2008,NCL,NZL,2441394.7043758663
2008,NCL,PAK,2354.6078149763866
2008,NCL,PHL,2779.335208782926
2008,NCL,PLW,46559.97815809194
2008,NCL,PNG,1313685.3832219825
2008,NCL,PYF,512847.17369502503
2008,NCL,ROA,238699968.65752274
2008,NCL,SCA,435715.0685194486
2008,NCL,SGP,1181140.7401677181
2008,NCL,THA,1045550.8786348199
2008,NCL,TON,13872.256673819851
2008,NCL,USA,34305037.79038842
2008,NCL,VNM,340949.2879557994
2008,NCL,VUT,3830069.647129831
2008,NCL,WLF,3634936.026598202
2008,NCL,WSM,35203.45937396512
